,B__Prev,B__Age,B__Height,B__Weight,Last_round,Max_round,R__Prev,R__Age,R__Height,R__Weight,Streak,TIPClinch Time,TIPMisc. Ground Control Time,TIPMount Control Time,TIPDistance Time,TIPGround Control Time,TIPGuard Control Time,TIPGround Time,TIPBack Control Time,TIPSide Control Time,TIPControl Time,StrikesPunchesLanded,StrikesDistance Body PunchesLanded,TIPHalf Guard Control Time,StrikesLeg Total Strikes,StrikesClinch Leg Strikes,StrikesGround Significant Punches,StrikesGround Leg Strikes,GrapplingSubmissions,StrikesLegs Significant Strikes,StrikesHead Significant Strikes,StrikesDistance Body Punches,StrikesDistance Body Kicks,StrikesPunches,StrikesBody Significant Strikes,StrikesHead Total Strikes,StrikesSignificant Strikes,winner,B_HomeTown,B_Location,R_HomeTown,R_Location,B_name,R_name,B_W_Category,R_W_Category
2072,0,31.0,182.0,70.0,2,3,7,32.0,177.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,362,305,384,50,Dan Moret,Gilbert Burns,Lightweight,Lightweight
2073,9,39.0,180.0,106.0,1,5,9,36.0,193.0,109.0,0.0,4.723217026716919,4.932491151333774,0.2617899386535415,13.30832271125333,7.7627472708450975,0.0,0.0,0.4491831403638853,0.3350439610594791,3.0277645958710178,0.8774801587301587,0.3333333333333333,60.94465408805032,0.0,0.0,0.0,0.0,0.19843287976137325,0.0,23.0188071372184,0.0,0.0,0.9492635427083728,7.694801826154832,0.0,4.206005619611048,0,317,438,154,210,Daniel Cormier,Stipe Miocic,Heavyweight,Heavyweight
2074,7,31.0,172.0,61.0,3,3,6,36.0,165.0,61.0,0.0,19.95714285714286,0.0,0.0012234758397294113,1335.861111111111,8.063961352657005,0.0,0.0,0.7662337662337663,0.03789473684210527,0.19466483220753444,0.012987012987012988,0.0,20.0,0.0,0.045977011494252866,0.0,0.0,0.6530089628681178,0.04029730047171908,86.52504413200826,0.0,0.07407407407407407,0.2074742268041237,6.3823412298262285,0.0,32.349478818123075,3,329,558,457,6,Rob Font,Raphael Assuncao,Bantamweight,Bantamweight
2075,5,28.0,185.0,93.0,1,3,1,34.0,182.0,93.0,0.0,10.875,0.0,0.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.28571428571428,0.0,0.0,0.0,11.0,0.0,14.625,0,344,271,258,225,Khalil Rountree Jr.,Gokhan Saki,,
2076,7,27.0,177.0,77.0,3,3,10,34.0,180.0,70.0,0.0,0.5690303184086487,0.0,0.048561228986730036,16.290085732784075,0.3563576045275625,0.0,4.624027120782088,0.07202219797685915,0.021223094740410144,0.2181744800936865,0.017676767676767676,0.0,0.2033201340237588,0.0,0.0,0.0,0.0,0.0,0.091796875,33.60458106790531,0.0,0.0,1.1805555555555556,2.9045469604759835,0.0,22.586310113119783,0,191,365,427,343,Mike Perry,Paul Felder,Welterweight,Lightweight
2077,13,33.0,190.0,118.0,3,3,7,32.0,193.0,113.0,0.0,0.0,0.0,1.924667879686412,0.0,8.215150756375492,0.0,0.0,0.0,1.798939653731986,7.972954822954823,0.2289156626506024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,415,229,39,241,Derrick Lewis,Francis Ngannou,Heavyweight,Heavyweight
2078,3,27.0,185.0,84.0,2,3,9,34.0,182.0,84.0,3.0,0.4813587406793704,0.06666666666666668,0.0,9.597952407304923,0.004341534008683068,0.0,0.3103448275862069,0.0,0.0,0.0028694404591104736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015503875968992246,171.46499999999997,0.0,0.0,0.0,4.392327530625402,0.0,9.557089784496519,0,60,124,534,356,Paulo Costa,Uriah Hall,Light Heavyweight	,Light Heavyweight
2079,8,31.0,177.0,70.0,2,3,6,30.0,185.0,70.0,0.0,3.2731404577813263,0.5172413793103449,0.2018371734915128,11.178614374555119,0.633028423408718,0.6549125979505727,444.96478445658784,0.0,0.15471641477841247,1.7173057615502254,0.3563253240354733,0.0,5.166666666666667,0.0,0.0,0.010800027121507391,0.0,0.2098972922502334,0.0,49.11863537819108,0.0,0.6372549019607843,0.1862879632872601,9.348713421755317,0.0,13.939417652903806,0,388,323,28,416,Anthony Pettis,Michael Chiesa,Lightweight,Lightweight
2080,4,32.0,180.0,77.0,3,3,1,30.0,190.0,77.0,0.0,0.0,0.0,0.021352313167259787,0.0,9.5,0.0,0.0,0.2857142857142857,0.0,0.2703316282544974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.27101449275364,0.0,0.0,0.0,3.7423550087873454,0.0,11.693703122274547,3,567,422,492,173,Max Griffin,Curtis Millender,Welterweight,Welterweight
2081,8,32.0,177.0,70.0,1,3,8,28.0,182.0,70.0,1.0,4.182011393144529,7.96969696969697,0.6901841107498926,30.6801760498808,3.994519268340334,0.0,0.0,0.5419354838709678,0.05471956224350205,1.591909781273924,0.2787095510086225,1.1428571428571428,1.5034482758620689,0.0,0.0,0.0,0.0,1.6260928043039675,0.0,40.052583005112595,0.0,0.0,0.0,7.348831598488501,0.0,14.9274075008982,3,429,54,26,23,Gilbert Burns,Dan Hooker,Lightweight,Lightweight
2082,3,30.0,172.0,70.0,3,3,4,26.0,175.0,70.0,0.0,43.197520200612985,0.0,0.0,166.26194467728416,4.7756142790913305,0.0,0.0,0.0,0.008403361344537815,1.317292317941885,0.0,0.0,0.01023308698123934,0.0,0.0,0.0,0.0,0.0,0.0,34.48193333528209,0.0,0.0,0.0,4.778019863356926,0.0,11.170865665724547,0,293,198,366,4,Drakkar Klose,Lando Vannata,Lightweight,Lightweight
2083,1,27.0,165.0,56.0,3,3,2,29.0,154.0,52.0,0.0,0.020942408376963352,0.0,0.0,0.6101694915254238,0.13559322033898305,0.0,1.0,0.0,0.0,0.026229508196721308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.826086956521738,0.0,0.0,0.0,0.0,0.0,3.0681818181818183,0,491,271,469,375,Emily Whitmire,Jamie Moyle,Flyweight,
2084,12,34.0,187.0,93.0,1,3,2,37.0,185.0,84.0,0.0,7.701503164556962,0.0,0.2310057499269077,309.16471375962504,5.411499082391577,0.0,0.0,0.0,0.01906779661016949,3.3043063791082883,0.2165864494631618,0.5,13.40909090909091,0.0,0.0,0.0,0.0,0.0,0.0,33.12757474346756,0.0,0.0,0.0,3.813492918182176,0.0,8.64540925605082,3,520,412,62,68,Thiago Santos,David Branch,,Light Heavyweight
2085,10,37.0,187.0,93.0,3,3,10,29.0,190.0,93.0,0.0,1.6571346015854258,4.566745036572623,1.5664548361377524,6.9806235227800775,5.185428533712355,4.3942738257565725,27.445048950187804,0.006329113924050633,0.12944631235659967,8.732053514643084,0.3533418871051297,0.0,0.0,0.0,0.0,0.0,0.007228915662650602,0.050974630742188526,0.0,91.02396027995155,0.0,0.0,0.0,2.2215951348183585,0.0,3.933928038017629,3,157,55,473,368,Patrick Cummins,Corey Anderson,,
2086,3,26.0,170.0,61.0,3,3,9,29.0,170.0,61.0,0.0,0.3921739636401764,2.0094611271081857,0.06693963460880528,0.8325845598300203,1.222973094566628,108.75694812570995,21.189155014232405,0.0,0.05003427004797807,1.4312291891718054,0.0,0.0,1.7091743119266056,0.0,0.0,0.0,0.0,4.092190252495596,0.02594274704101293,215.4089989001326,0.0,0.0,0.0,0.685725054921674,1.8580668066404749,0.9689260409306304,3,621,485,300,466,Brett Johns,Aljamain Sterling,Bantamweight,Bantamweight
2087,9,28.0,182.0,70.0,1,3,12,35.0,172.0,70.0,3.0,0.8759562921821583,1.6859623890216604,0.15830780089992585,6.9294009068656965,0.4368800620118506,1.9130434782608696,11.327384960718296,0.7560975609756098,0.0,0.4704993880646828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3040203850509626,0.0,41.502832270411375,0.0,0.0,0.0,2.479372863806905,0.0,9.201283822035132,0,38,24,536,414,Dan Hooker,Jim Miller,Lightweight,Lightweight
2088,12,26.0,175.0,70.0,5,5,10,32.0,180.0,70.0,0.0,0.0,0.0,0.1092691544392774,0.0,8.557933346811536,0.0,0.0,6.145823095823097,0.04352669963345825,1.208918867736367,0.3315081851599418,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.006113932368158815,683.5904117728705,0.2339955849889625,0.0,1.4103560912771438,2.926468088027063,0.0,4.563643826633531,0,151,271,468,312,Kevin Lee,Edson Barboza,Lightweight,Lightweight
2089,7,31.0,175.0,77.0,3,3,5,35.0,185.0,77.0,0.0,2.3904622598192673,134.5,0.4089597479237246,22.03963634054443,3.231112395416728,10.79218776406963,0.0,0.7721271359600115,0.1232188258901595,2.8568531485500053,0.5626441797478416,0.21052631578947367,26.86507936507937,0.0,0.12320328542094455,0.0,0.0,0.49504,0.0,730.0724113563623,0.0,0.0,0.0,1.5091181244749472,0.0,8.592974175100984,3,573,329,292,158,Alex Garcia,Ryan LaFlare,Welterweight,Welterweight
2090,5,34.0,180.0,77.0,3,3,8,28.0,182.0,70.0,0.0,0.4455150018775452,0.6086956521739131,0.4607211721916877,7.75708629843165,1.6312567752536318,0.0,25.20704392039975,0.4189956270725103,0.048671052463677235,1.2155618237001848,0.0,0.0,3.1729797979797985,0.0,0.0,0.0,0.0,0.2782462057335582,0.0,142.98343866587516,0.0,0.0,0.0,13.16981173379539,0.0,6.613015698382188,3,649,506,413,55,Keita Nakamura,Tony Martin,Welterweight,Lightweight
2091,8,34.0,172.0,65.0,3,3,8,36.0,167.0,65.0,0.0,8.91188390905778,1.2166666666666666,0.2967432670807661,99.38169444037099,2.775179707296892,0.058713090971155485,0.0,2.0425208618757007,0.0011013215859030838,0.7561848123031782,0.4810204628351678,0.2821862348178138,32.982142857142854,0.0,0.0,0.0,0.0,0.01759473734895801,0.0,15.909826458233585,0.0,0.0,0.0,5.663116038202772,0.0,17.430028038894857,3,460,370,557,450,Cub Swanson,Frankie Edgar,Featherweight,Featherweight
2092,5,28.0,193.0,113.0,3,3,2,31.0,185.0,119.0,0.0,1.0273881006191743,0.0,0.014492753623188406,68.06795092965304,0.3617021276595745,0.0,0.0,0.0,0.0,0.3409667173779593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.041057619863722,0.0,0.0,0.0,4.849438450795816,0.0,31.78430496612315,3,137,135,139,389,Chase Sherman,Justin Willis,Heavyweight,Heavyweight
2093,1,0.0,170.0,61.0,3,3,1,27.0,167.0,61.0,0.0,1.2320567739415909,0.0,0.0,11.23826313448955,4.94029744029744,0.0,0.0,0.017241379310344827,0.029288702928870293,4.162384072151792,0.0,0.0,1.274074074074074,0.0,0.0,0.0,0.0,0.0,0.0,554.1449275362319,0.0,0.0,0.0,4.296559153412331,0.0,10.834509386233526,0,472,528,575,261,Ricky Simon,Merab Dvalishvili,Bantamweight,Bantamweight
2094,6,30.0,154.0,52.0,3,3,7,29.0,162.0,52.0,0.0,0.5445427042325564,6.411705797262712,0.0715585686470345,6.398864893945737,2.458154711169209,6.392738770934062,11.875717301198824,0.14590615664120954,0.057872052739118336,1.4922896181479943,0.39681865401665,0.0,3.31317771611128,0.0,0.0,0.0,0.0,0.2501841620626151,0.0,52.99334087902525,0.0,0.6073900651465797,4.982971373490861,4.288898035038464,0.12407379901633316,3.250722135302937,3,346,241,352,365,Carla Esparza,Claudia Gadelha,,
2095,9,25.0,167.0,56.0,3,3,6,34.0,162.0,56.0,0.0,2.319499332429372,5.37468671679198,0.08783916327186507,25.69948232370516,3.7557395362832375,0.0,0.0,0.0,0.011278195488721804,0.8066545160804648,0.4568418968557735,0.11490683229813665,32.4312865497076,0.0,0.0,0.0,0.0,0.6853010707829231,0.1026286020481067,94.95795737816047,0.013102840783968287,114.75,14.95055341257525,2.4669931523870616,0.0,16.437447296895595,0,388,323,489,240,Sergio Pettis,Joseph Benavidez,Flyweight,Flyweight
2096,6,27.0,193.0,120.0,3,3,10,38.0,193.0,120.0,0.0,1.603535505029296,173.77777777777774,0.18778756026952126,4.749262109048282,2.9523472587473334,1.0223250433776752,9.47583483078766,0.03954802259887006,0.02311723639407255,1.1962863253039684,0.0,0.0,13.107954545454547,0.0,0.0,0.0,0.0,0.0,0.0,49.62124279533258,0.0,0.0,0.0,0.8832790643475373,0.0,1.2911364093669828,0,114,96,216,8,Curtis Blaydes,Alistair Overeem,Heavyweight,Heavyweight
2097,6,30.0,193.0,93.0,1,3,4,39.0,182.0,93.0,0.0,1.4181818181818182,0.0,0.06165591275977364,0.0,5.0649596965386445,0.0,0.0,0.0,0.0,0.2241835382524201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1513863216266174,0.0,98.11674076396588,0.0,0.0,0.0,4.215933921554498,0.0,26.060245401688817,0,133,361,380,89,Anthony Smith,Rashad Evans,,
2098,8,41.0,182.0,84.0,5,5,9,27.0,182.0,84.0,0.0,31.148546488079443,0.0,0.09021107077713192,609.5053342412892,4.62283911530688,0.0,0.0,0.045454545454545456,0.0662089898688504,1.1411692562043407,0.33614517671624844,0.038461538461538464,0.0,0.16926442635297492,0.0,0.0,0.0,0.0,0.0,19.60277922846017,0.0,0.0,0.0,5.7629311623982336,0.0,5.5909775852845085,3,479,113,339,433,Yoel Romero,Robert Whittaker,Light Heavyweight	,Light Heavyweight
2099,2,25.0,187.0,119.0,3,3,11,39.0,190.0,109.0,2.0,0.3633217993079585,0.017241379310344827,0.0,2.2794117647058822,0.0021691973969631237,0.0,0.0,0.0,0.0,0.056551724137931025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.587155963302756,0.0,0.0,0.0,2.2742857142857145,0.0,61.828651685393254,0,307,550,345,89,Tai Tuivasa,Andrei Arlovski,Heavyweight,Heavyweight
2100,2,27.0,170.0,65.0,1,3,3,29.0,177.0,65.0,0.0,14.76927927927928,0.0,0.0,171.34888487040385,0.6846724489716582,0.0,0.0,0.5343434343434343,0.0,4.287803198685737,0.0,0.0,0.1891891891891892,0.0,0.02083333333333333,0.0,0.0,0.0,0.0,12.85741704341892,0.0,0.0,0.0,2.8492201108263564,0.0,9.138234148551877,0,551,210,327,89,Dan Ige,Mike Santiago,Featherweight,Featherweight
2101,9,30.0,180.0,77.0,5,5,11,33.0,172.0,77.0,0.0,2.352198257876116,8.237603596010674,0.8528595751107296,4.699495446609877,3.4868548058964914,12.972228740254062,25.237222506557483,0.04272134409196419,0.09807201920713364,3.147986941778745,0.0,0.0,3.2061527793021565,0.0,0.0,0.0,0.0,0.5291828793774319,0.12528322724421262,39.921146175794895,0.0,0.0,0.0,2.0611164837092923,0.0,2.0562590477482825,0,124,184,468,365,Colby Covington,Rafael Dos Anjos,Welterweight,Welterweight
2102,2,39.0,193.0,113.0,2,3,2,36.0,180.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6826505737558713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.95674116798846,0.0,0.0,0.0,3.416058394160584,0.0,0.0,0,557,546,378,129,Chris de la Rocha,Rashad Coulter,Heavyweight,Heavyweight
2103,0,28.0,182.0,65.0,3,3,8,36.0,172.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,215,250,8,4,Megan Anderson,Holly Holm,Featherweight,Featherweight
2104,6,27.0,172.0,65.0,3,3,9,36.0,172.0,65.0,0.0,1.965323275180784,5.5439701389289215,0.2240348611186337,8.033295136236312,7.079087623129978,0.0,0.0,0.3611677018633541,0.22826964960375026,2.309349568044398,0.4601603402479897,0.5357142857142857,0.0,0.0,0.006064544076239983,0.0,0.0,0.398884239888424,0.0,492.259724857685,0.0,0.0,80.46575342465755,2.3140236172412463,0.0,1.4379530903340754,0,603,329,89,89,Mirsad Bektic,Ricardo Lamas,Featherweight,Featherweight
2105,1,33.0,187.0,77.0,3,3,1,39.0,185.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,256,228,88,88,Mike Jackson,CM Punk,Welterweight,Welterweight
2106,10,28.0,177.0,70.0,1,3,7,36.0,170.0,65.0,0.0,1.1413987608831755,0.8272727272727273,0.3712586661472624,2.5653754757948133,2.804677655823474,6.312111801242236,0.0,1.0693877551020408,0.0492935462506439,1.6194055195956054,0.03980099502487562,0.25,2.230769230769231,0.0,0.0,0.0,0.01021209740769835,0.264708294141765,0.0,34.05474389779303,0.0,0.0,0.139094105059357,17.883165902236215,0.0,3.8909415491301167,0,575,226,479,218,Charles Oliveira,Clay Guida,Lightweight,Featherweight
2107,11,26.0,175.0,84.0,3,3,8,38.0,185.0,84.0,0.0,2.4741756294449417,1.056141831996623,0.3054449310994291,11.766950205774467,1.366325852295019,1.3843814893392041,89.37672811059906,0.14977364185110664,0.0038639876352395673,1.2298074723752035,0.7226432558669399,0.07692307692307693,0.5932203389830508,0.0,0.0,1.1175923737493103,0.0,0.015473458206855703,0.0,40.775920451284684,0.0,0.0,0.5945255299364189,2.506207349820321,0.0,17.048691485452427,0,559,564,152,365,Kelvin Gastelum,Jacare Souza,Light Heavyweight	,Light Heavyweight
2108,7,30.0,170.0,61.0,5,5,7,30.0,172.0,61.0,0.0,389.912117796252,16.195121951219512,0.4696240458343429,700.3822882908272,3.094181969437133,0.0,0.0,2.2628205128205128,0.08691358980812794,2.2530561414884764,0.8276237772588577,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5547169811320755,0.0,74.61648049097845,0.0,0.0,0.0,6.554523299212611,0.0,6.615067502472082,3,128,121,487,291,Raquel Pennington,Amanda Nunes,Bantamweight,Bantamweight
2109,2,28.0,185.0,84.0,1,3,9,33.0,185.0,84.0,0.0,0.1105121293800539,0.0,0.0,0.35782747603833864,0.1883289124668435,0.0,0.3756613756613757,0.6339285714285714,0.0,0.04248952722920407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.9672727272727277,0.0,7.560975609756098,3,410,336,226,291,Karl Roberson,Cezar Ferreira,Light Heavyweight	,Light Heavyweight
2110,5,30.0,185.0,84.0,3,3,9,37.0,185.0,84.0,0.0,0.9900369379206252,2.9122807017543866,0.10040036762002794,8.948671219410265,1.1127429989601347,0.0,0.0,0.06761006289308176,0.0014914243102162564,0.4381711796473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.950277628291232,0.0,0.0,0.0,8.4221690238773,0.1538388769381826,6.346822237175274,0,669,369,468,365,Jack Hermansson,Thales Leites,Light Heavyweight	,Light Heavyweight
2111,5,34.0,167.0,70.0,1,3,2,31.0,172.0,70.0,0.0,8.714085071465375,0.0,0.07722780634731607,257.41282051282053,23.828506787330323,25.557251908396946,0.0,0.0,0.06919642857142858,1.050541826954424,0.6012407893002065,3.85,51.0,0.0,0.0,0.0,0.0,0.0,0.0,52.98899203865199,0.0,0.0,0.0,0.0,0.0,48.59069507208952,3,174,119,468,365,Nick Hein,Davi Ramos,Lightweight,Lightweight
2112,1,31.0,177.0,84.0,3,3,3,36.0,182.0,77.0,0.0,12.311827956989248,1.0303030303030305,0.0,54.722011173184356,0.16585365853658535,0.0,0.24285714285714285,0.0,0.0,0.8452176148661308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.62266068249143,0.0,0.0,0.0,0.0,0.0,0.0,0,354,298,73,263,Ramazan Emeev,Alberto Mina,Light Heavyweight	,Welterweight
2113,4,32.0,167.0,61.0,3,3,9,28.0,160.0,61.0,0.0,6.530787999578076,10.383040935672515,0.0,13.487691585694936,0.5088164548946318,0.0,0.0,0.0,0.0,0.3527714581948632,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.266630009462674,0.02674100685116597,51.874650404477165,0.0,0.0,0.0,1.549023327642684,0.0,12.995689004388172,3,439,448,416,332,Brian Kelleher,John Lineker,Bantamweight,Bantamweight
2114,4,26.0,160.0,52.0,1,3,1,25.0,162.0,52.0,0.0,0.9941824557209172,0.0,0.37843925985518895,0.0,0.0,0.0,0.0,2.4187187187187185,0.21,3.7332246164104568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882352,0.0,288.97641025641025,0.0,0.0,0.0,1.5175176817115543,0.0,2.5727456428391005,3,321,34,182,178,Amanda Cooper,Mackenzie Dern,,
2115,2,27.0,190.0,120.0,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,463,373,-1,-1,Junior Albini,Aleksei Oleinik,Heavyweight,
2116,2,34.0,182.0,77.0,2,3,7,27.0,180.0,77.0,0.0,0.5932498956383198,0.0,0.07678082849379178,2.2689761115713893,1.5033461927822924,0.0,0.0,0.0,0.017223910840932118,0.6059067305887175,0.0,0.0,9.866666666666667,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0771200466321782,0.0,0.7827164289651662,3,140,112,188,365,Sultan Aliev,Warlley Alves,Welterweight,Welterweight
2117,8,27.0,185.0,77.0,1,3,5,31.0,180.0,77.0,1.0,3.0628526000178677,1.0431818181818182,0.13598926263073613,75.95150375939849,2.18778561134987,0.0,83.45859213250517,0.09363295880149812,0.013409961685823757,0.7432368708855442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6964675300561668,0.0,79.90492514975988,0.0,0.0,0.0,1.72228147408606,0.0,17.45555687224271,3,23,127,175,170,Sean Strickland,Elizeu Zaleski dos Santos,Welterweight,Welterweight
2118,1,29.0,193.0,84.0,1,3,1,28.0,185.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.666666666666664,0.0,0.0,0.0,4.05,0.0,3.8736842105263163,3,210,257,513,397,James Bochnovic,Markus Perez,Light Heavyweight	,Light Heavyweight
2119,2,28.0,200.0,111.0,2,3,8,35.0,195.0,113.0,0.0,0.0,0.8487804878048781,0.0,0.0,0.31061741856344555,0.0,0.0,0.0,0.0,0.11851389727130116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.7570391069377,0.0,0.0,0.0,5.9104682880697945,0.0,96.50801652892562,3,601,471,49,47,Daniel Spitz,Walt Harris,Heavyweight,Heavyweight
2120,5,35.0,170.0,56.0,3,3,0,33.0,162.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,28,198,542,450,Lauren Murphy,Sijara Eubanks,Flyweight,Flyweight
2121,0,26.0,162.0,56.0,2,3,2,25.0,160.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114,98,627,137,Jose Torres,Jarred Brooks,Flyweight,Flyweight
2122,3,30.0,167.0,61.0,1,5,5,29.0,162.0,61.0,0.0,0.36509882028497015,7.8888888888888875,0.0,91.29247223364872,2.07843137254902,0.0,0.0,0.0,0.0,0.06595849715490218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17533601219343214,0.0,36.19234553050901,0.0,0.0,0.0,5.838213913251799,0.0,121.69248335224194,0,433,507,420,359,Marlon Moraes,Jimmie Rivera,Bantamweight,Bantamweight
2123,14,32.0,187.0,93.0,3,3,10,33.0,190.0,93.0,0.0,25.08191078738424,50.77272727272727,0.02401315789473684,599.9830434782607,11.876560851961484,0.0,0.0,0.0,0.0,2.0199110830774747,0.2088128758274896,0.127789046653144,0.0,0.0,0.0,0.0,0.0,0.1014581869290232,0.0,45.51422012406879,0.0,0.0,0.0,6.6703062484025075,0.0,36.34648942367888,0,388,499,287,40,Sam Alvey,Gian Villante,,
2124,7,35.0,187.0,77.0,1,3,8,33.0,175.0,77.0,0.0,3.4995984825409137,1.25,0.012040939193257074,98.57952069716777,0.6493506493506493,9.777777777777779,0.0,0.0,0.0,0.0930802204531537,0.0379746835443038,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.04454915399443135,0.0,89.36460345457229,0.0,0.0,0.3916873449131514,10.423319533238862,0.0,7.157654363011505,0,199,365,398,238,Ben Saunders,Jake Ellenberger,Welterweight,Welterweight
2125,1,30.0,0.0,70.0,3,3,2,28.0,170.0,65.0,0.0,3.613402061855671,0.0,0.0,21.993980048159614,5.25,0.0,0.0,0.0,0.0,0.08296766015157206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8412136627907,0.0,0.0,0.0,1.781546716188652,0.0,16.41203932417745,3,613,477,337,36,Daniel Teymur,Julio Arce,Lightweight,Featherweight
2126,0,25.0,167.0,61.0,2,3,4,40.0,170.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107,283,468,365,Nathaniel Wood,Johnny Eduardo,Bantamweight,Bantamweight
2127,6,35.0,177.0,70.0,3,3,3,28.0,177.0,70.0,0.0,15.788301296247086,0.0,0.11693625465602447,48.23280423280424,4.108908582089552,0.0,0.0,0.1043956043956044,0.02240566037735849,1.0378965250162004,1.046803301520283,0.85,24.23684210526316,0.0,0.0,0.0,0.0,0.26900085397096496,0.0,67.5524799336775,0.0,0.0,0.0,3.2205178549515283,0.0,8.791808404113704,3,518,113,472,167,Gleison Tibau,Desmond Green,Lightweight,Lightweight
2128,4,29.0,175.0,70.0,3,3,6,34.0,172.0,70.0,0.0,0.5688855752538675,0.008771929824561403,0.032642001196110416,9.50363364795566,0.12630697852393935,1.5952380952380951,0.0,0.0,0.0,0.2823989062257069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.131227005280863,0.0,0.0,0.0,4.871229505371555,0.0,29.42400505931224,0,289,477,143,104,David Teymur,Nik Lentz,Lightweight,Lightweight
2129,0,31.0,187.0,77.0,3,3,6,30.0,180.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,223,376,89,89,Chance Rencountre,Belal Muhammad,Welterweight,Welterweight
2130,8,32.0,177.0,77.0,1,3,7,26.0,180.0,77.0,0.0,0.8804168811116829,2.9727011494252875,0.07671601615074024,16.312647807666373,1.517205998526417,0.0,0.0,0.5302533199419708,0.10180304222397063,1.738309156515632,0.5669445771619684,0.30952380952380953,1.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,36.71815834348612,0.0,0.0,0.0,4.162795772973187,0.0,15.857944121146089,3,110,94,633,59,Chad Laprise,Vicente Luque,Welterweight,Welterweight
